ITEM: TIMESTEP
0
ITEM: NUMBER OF SURFS
192
ITEM: BOX BOUNDS oo rr rr
0 0.0005
0 0.0005
0 0.0005
ITEM: SURFS id f_f_drag_blocks[1] f_f_drag_blocks[2] f_f_drag_blocks[3] 
24 0 0 0 
28 0 0 0 
32 0 0 0 
36 0 0 0 
40 0 0 0 
44 0 0 0 
48 0 0 0 
52 0 0 0 
56 0 0 0 
60 0 0 0 
64 0 0 0 
68 4.55038e-10 -5.06511e-10 3.5255e-10 
72 0 0 0 
76 4.01503e-10 -4.13498e-10 -1.52961e-10 
80 1.58603e-10 -2.75541e-10 -2.19339e-10 
84 0 0 0 
88 1.17083e-10 -4.33599e-10 8.62688e-11 
92 0 0 0 
96 0 0 0 
100 -1.60306e-11 -1.24914e-10 3.93674e-11 
104 -1.03765e-10 -3.00891e-10 5.10431e-11 
108 0 0 0 
112 0 0 0 
116 0 0 0 
120 0 0 0 
124 -1.71528e-11 -7.98707e-11 2.66677e-11 
128 0 0 0 
132 0 0 0 
136 1.13433e-10 1.55955e-11 -1.54413e-10 
140 0 0 0 
144 0 0 0 
148 0 0 0 
152 -1.99343e-12 7.49048e-11 -6.98582e-11 
156 -1.39322e-11 -8.31229e-11 -1.28112e-10 
160 0 0 0 
164 0 0 0 
168 -8.05881e-11 6.86557e-11 -3.60757e-10 
172 9.59347e-12 -1.48098e-10 -2.26929e-10 
176 0 0 0 
180 0 0 0 
184 0 0 0 
188 0 0 0 
192 0 0 0 
ITEM: TIMESTEP
800
ITEM: NUMBER OF SURFS
192
ITEM: BOX BOUNDS oo rr rr
0 0.0005
0 0.0005
0 0.0005
ITEM: SURFS id f_f_drag_blocks[1] f_f_drag_blocks[2] f_f_drag_blocks[3] 
1 0 0 0 
5 1.36818e-10 1.53476e-10 7.33948e-11 
9 2.99129e-10 3.34466e-10 -1.05004e-11 
13 0 0 0 
17 1.46387e-10 -2.20527e-12 1.56669e-10 
21 3.86826e-10 1.34376e-10 2.06373e-10 
25 5.21498e-10 1.09538e-10 -1.04888e-10 
29 6.41654e-11 -4.63418e-11 -8.93409e-12 
33 0 0 0 
37 1.46739e-09 -3.38021e-10 3.14209e-10 
41 6.95158e-10 -1.41729e-10 -8.17692e-11 
45 0 0 0 
49 0 0 0 
53 2.24144e-10 -8.24303e-11 1.04131e-10 
57 0 0 0 
61 1.87419e-10 -7.48916e-11 -6.97235e-11 
65 5.57727e-11 1.62221e-10 1.07981e-10 
69 2.4621e-10 4.05409e-10 2.04464e-10 
73 2.50472e-10 3.62226e-10 -7.82334e-11 
77 0 0 0 
81 0 0 0 
85 2.32942e-11 4.92258e-10 1.53892e-10 
89 1.27315e-11 5.08593e-11 2.64669e-11 
93 0 0 0 
97 0 0 0 
101 0 0 0 
105 5.45115e-12 1.35182e-10 2.99e-11 
109 0 0 0 
113 0 0 0 
117 -2.94192e-11 8.08058e-11 6.79955e-11 
121 0 0 0 
125 0 0 0 
129 0 0 0 
133 2.95899e-11 6.64645e-11 1.29747e-10 
137 0 0 0 
141 1.5678e-10 -8.67831e-11 1.0361e-10 
145 0 0 0 
149 3.68984e-11 5.28397e-11 4.27485e-10 
153 0 0 0 
157 1.19889e-10 -2.36788e-10 1.80008e-10 
161 0 0 0 
165 0 0 0 
169 1.4154e-11 -1.39163e-11 2.01678e-10 
173 0 0 0 
177 0 0 0 
181 0 0 0 
185 -9.14687e-11 3.28432e-11 1.40768e-10 
189 0 0 0 
2 1.13047e-10 4.61282e-11 5.70529e-11 
